	weight	ssn	hemoglobin	alp	etytr	alt	erytrocyty	hbver	name	hematokrit	indicator	er-cv	leukocyty	smoker	relationship	ast	trombocyty
1729	104.79776	711-87-5806	8.93732	22.32774	4.75373	4.08022	8.05731	6.45222	Andrew Oliver	6.02204	1.00000	41.62625	7.47827	no	separated	31.11400	9.33728
1730	31.59980	531-21-1922	8.31025	35.79850	5.94522	2.92565	7.01553	8.93925	Stephanie Bentley	9.62255	0.00000	50.10949	9.55393	no	single	40.27208	7.72753
1731	92.20255	645-10-8023	7.53144	64.28954	6.52240	14.99442	9.41735	7.25162	Jennifer Byrd	10.72486	0.00000	54.87602	8.94605	no	nop	32.88919	7.08870
1732	59.36975	108-84-7723	6.11434	77.62305	5.57906	2.33377	6.84314	5.75838	Angelica Ortega	6.50947	0.00000	64.54252	8.62861	no	widowed	27.62332	8.08775
1733	87.46229	214-61-2281	5.77112	81.73131	6.41129	3.51789	7.62453	7.63604	Robin Sloan	10.25764	1.00000	55.27117	8.72523	no	nop	46.41007	5.75511
1734	33.24442	383-03-5024	7.81614	53.51614	6.25068	3.99993	7.69298	7.23992	Barry Mills	8.75652	1.00000	59.82477	7.45755	yes	divoced	50.44043	7.51417
1735	76.44270	043-77-3490	8.76990	23.69103	6.83498	1.65579	7.10057	7.74262	Jose Mosley	8.80415	0.00000	54.04129	9.03016	yes	divoced	59.22221	7.37785
1736	47.99396	617-28-4989	5.79866	81.94651	8.15043	16.54435	9.54652	7.72066	Jesse Mitchell	10.34450	1.00000	22.28713	6.41934	no	nop	59.33435	8.23275
1737	66.02690	791-99-8227	9.80787	16.06156	8.67247	6.93942	8.44744	9.36828	Kenneth Huynh	10.79142	1.00000	46.62505	5.67348	yes	married	50.15831	8.02907
1738	13.35446	685-10-6946	5.70178	79.06070	6.93748	4.66209	7.90283	6.99370	Sylvia Miller	9.58425	1.00000	39.36059	9.55792	N	separated	42.31037	7.75169
1739	87.00080	496-64-5695	10.71332	38.54612	8.66289	1.83573	7.47096	9.94336	Kimberly Green	7.56480	1.00000	38.39729	6.41942	no	divoced	65.80975	9.40691
1740	75.86646	403-70-6491	7.80875	53.80259	4.23711	8.86438	8.73638	6.67420	Sandra Reid PhD	10.97084	1.00000	64.47311	11.49218	yes	married	49.14518	9.88989
1741	67.82400	711-66-0674	8.51311	25.30093	5.38340	12.16695	9.15985	7.85885	David Lewis	9.18147	0.00000	36.09974	8.87458	no	nop	43.47458	7.64688
1742	104.29599	650-90-6002	3.49478	14.81214	4.34509	2.43695	7.21626	7.91857	Jacqueline Anderson	2.70313	0.00000	41.82768	9.43246	Y	separated	23.81003	8.49081
1743	77.69521	553-29-6002	6.88530	79.79038	4.54831	11.12315	8.94840	7.49154	Jared Osborne	8.74366	1.00000	48.93641	9.69084	no	single	25.08327	7.16757
1744	74.17229	255-40-7425	8.55915	29.78284	6.71673	3.54362	7.68744	7.54213	Angela King	9.31382	0.00000	58.57192	9.05341	no	single	46.50284	7.36168
1745	85.97837	264-87-5033	9.09641	12.28162	9.66142	2.23210	6.65624	6.84187	Erik Taylor	9.06159	1.00000	47.26904	7.56336	Y	divoced	46.50852	9.16079
1746	97.48409	732-72-9233	5.50807	73.89569	8.81335	3.72008	6.13194	7.79861	Joanna Anderson	9.44733	1.00000	61.60666	9.68267	no	nop	61.34845	7.28909
1747	73.43079	041-34-1298	9.39295	17.61088	3.64728	2.02987	6.87573	7.57093	Nancy Pearson	5.08744	1.00000	81.97673	7.17069	no	divoced	75.25793	7.61440
1748	122.20773	120-69-1693	6.27248	87.00332	4.76026	1.40454	4.75067	8.53387	Melanie Swanson	8.64670	1.00000	50.16495	8.93590	no	widowed	63.76528	6.01514
1749	93.21841	127-21-2115	9.55404	14.37022	8.41723	14.07623	9.32920	7.25115	Chelsea Anderson	7.25001	1.00000	65.83218	6.51575	no	married	34.02137	9.31013
1750	69.36097	510-63-3224	9.32860	22.58307	5.86004	1.65658	6.03142	5.69363	Holly Harper	7.75640	0.00000	50.05021	8.03108	yes	divoced	58.16514	7.10953
1751	148.61325	066-36-6092	8.61671	24.21213	5.10618	1.44520	5.41558	8.47476	Angela Pope	8.00221	0.00000	45.04510	7.06857	yes	single	43.94639	8.07870
1752	63.99693	588-95-8908	7.91354	42.23136	8.00869	7.79937	8.79588	6.00496	Timothy Miller	6.81957	1.00000	46.00222	6.62504	no	single	40.33651	9.82254
1753	124.90810	112-59-6481	5.55743	73.79032	8.38463	3.32623	7.27496	9.10942	Penny Miles	8.32028	1.00000	52.47998	8.45504	no	widowed	30.14509	8.42361
1754	62.36841	650-03-4410	6.14108	84.08163	5.85839	2.02237	6.68949	8.46680	Antonio Lucas	9.30841	1.00000	38.83105	10.49715	N	divoced	49.53841	8.24715
1755	43.86656	537-78-0784	9.62206	10.42156	6.46148	4.91195	7.94372	6.39438	Daniel Moreno	7.48856	0.00000	36.83705	8.37029	yes	married	36.36253	8.68227
1756	134.28523	291-73-6517	7.87902	57.79958	6.79048	1.52542	6.71204	6.21477	Brian Fisher	7.08557	1.00000	46.87821	5.22337	yes	divoced	47.10714	8.48559
1757	-0.90786	536-83-9676	5.91219	81.44625	7.14985	7.17921	8.49193	5.81840	Ricardo Pena	8.93108	1.00000	52.21025	9.84261	Y	nop	47.13681	6.42223
1758	102.94383	344-53-2579	9.88749	18.83533	7.52330	7.62352	8.60798	7.34402	Kevin Holmes	7.53340	0.00000	36.13993	8.78167	no	married	51.35976	6.28022
1759	33.45093	107-34-3346	7.95875	42.55610	4.69839	4.64049	8.13773	7.75104	Susan Mcgee	8.42696	1.00000	23.97620	8.81942	no	married	45.96551	6.93557
1760	98.62025	854-57-5963	5.89750	83.45996	8.05297	4.84884	7.80544	8.62188	Brian Brown	10.27517	1.00000	65.34609	8.68615	no	divoced	49.56377	8.68769
1761	43.07383	527-56-3515	7.32041	76.67258	4.77991	2.28406	7.01930	8.68901	Robert Alvarez	6.48185	0.00000	65.21080	8.16697	no	widowed	46.14807	7.08963
1762	-5.13265	247-10-8445	7.91932	46.74153	8.27519	11.88319	9.09480	8.65283	Kayla Shelton	8.75841	0.00000	56.85168	8.51722	no	married	60.49304	6.69633
1763	61.97567	628-45-7440	4.52207	47.01394	8.16039	4.81207	8.31569	7.69843	Phillip Bradford	10.89060	1.00000	63.24365	8.67317	no	married	39.40304	6.61925
1764	147.22974	597-07-9173	8.62339	21.14226	7.14710	4.84793	7.95771	8.12296	Steven Winters	9.76076	1.00000	41.51297	4.53236	no	single	37.45323	8.73163
1765	94.59156	876-06-0304	6.56163	79.37257	5.88707	1.88322	6.85288	8.60901	Katie Graves	7.31162	1.00000	67.65195	8.77202	yes	married	45.64590	7.48354
1766	122.21076	380-06-3994	8.42155	25.15759	7.51938	10.87972	8.95112	9.30964	Karen Nelson	7.94182	1.00000	68.99359		N	single	37.83322	6.83858
1767	92.84855	649-51-8037	10.74184	44.43526	8.21067	11.02690	9.03744	7.23518	Stacey Robbins	11.22177	1.00000	45.06076	5.34045	N	widowed	57.30388	6.89830
1768	53.17115	117-26-3288	9.87689	11.31606	7.17400	12.55971	9.16528	7.11270	Jonathan Mcdaniel	7.46321	0.00000	49.69569	8.89469	no	nop	41.34460	5.65636
1769	49.85567	505-65-3715	8.09688	40.11676	6.57470	1.52086	5.70297	8.24480	Tiffany Acevedo	9.60891	0.00000	61.20713	8.90664	Y	married	74.04516	8.33543
1770	107.67208	596-48-3166	10.38146	27.32295	8.72917	2.27596	7.05946	7.88353	Darrell Mccullough	8.97110	1.00000	39.42233	6.49446	yes	single	56.21927	7.50541
1771	93.97926	435-67-2107	6.53147	84.20033	4.54469	11.60926	9.13817	5.84373	Matthew Smith Jr.	12.36533	1.00000	33.17737	10.70908	N	married	38.18050	7.44942
1772	55.02878	127-60-7024	8.66457	25.94290	5.02191	3.23053	7.29044	5.33292	Elizabeth Berg	7.79340	0.00000	40.46347	6.89584	Y	divoced	58.63146	8.23309
1773	125.09511	335-85-8439	8.97011	18.32130	3.66903	5.84887	8.30220	7.12557	Casey Cooper	8.80078	1.00000	30.96069	8.69801	Y	married	25.41687	7.74109
1774	126.73689	418-55-1116	4.65247	48.68589	5.32340	3.27897	7.19696	5.95214	Stacey Matthews	6.17054	0.00000	64.18226	8.64399	Y	divoced	34.33514	8.44374
1775	64.67191	385-01-9238	9.89078	9.77568	8.55253	6.13444	8.39230	8.25966	Scott Parrish	6.22798	1.00000	58.32210	6.59030	yes	divoced	40.88785	7.21920
1776	128.67215	889-19-3003	8.23312	31.41395	10.56147	4.02865	7.30322	8.35815	Renee Williams	5.97820	0.00000	35.84721	9.47494	no	widowed	46.32946	6.99748
1777	99.29858	671-12-8847	6.58172	85.97723	5.67196	4.83745	8.07999	8.59372	Michael Church	10.78825	1.00000	66.14473	8.96201	yes	single	54.82160	8.70932
1778	133.75725	112-59-6481	7.80567	56.41656	5.09344	6.96738	8.40032	8.83028	Penny Miles	8.50479	1.00000	43.43824	8.92400	no	married	75.47870	6.49167
1779	122.19419	832-66-0635	5.63471	80.77457	4.67424	6.79073	8.34404	7.57728	Randall Lambert MD	6.31445	0.00000	41.66598	8.33286	yes	separated	34.49047	7.81509
1780	61.02918	662-43-2209	8.23194	29.36269	8.26858	6.70892	8.40450	7.80304	Patrick Webb	8.89163	1.00000	64.25262	6.33488	no	divoced	40.05841	7.96980
1781	139.85652	715-72-1870	5.95866	78.97003	7.65725	6.82168	8.46078	7.59192	Sarah Bailey	8.25000	1.00000	49.31223	8.86102	no	married	43.03611	8.56259
1782	99.59747	861-08-5700	9.29023	18.01437	3.87097	3.91800	7.62235	8.06335	Jeffery Hoffman	8.50024	1.00000	58.72112	8.61292	yes	divoced	45.33787	6.84543
1783	95.95969	593-63-1404	9.85550	16.19951	6.09614	6.45154	8.50381	8.86686	Christopher Fitzgerald	7.06280	0.00000	58.01107	8.11766	Y	divoced	37.33427	7.33271
1784	117.71533	426-89-6834	8.37884	34.97588	5.96008	8.17408	8.68474	8.73058	Elizabeth Bennett	8.98198	0.00000	59.00835	8.68655	yes	married	60.32912	7.32956
1785	100.10270	503-06-0265	8.48125	31.49021	3.14789	5.51029	8.09243	7.42683	Joy Foster	7.70341	1.00000		9.32425	no	nop	34.11714	7.41015
1786	11.71344	047-06-2581	6.26897	82.16632	4.00816	6.56258	8.15614	8.37563	Rebecca Smith	9.09306	1.00000	73.22220	8.57718	no	single	36.68856	5.32887
1787	43.24658	743-95-4412	5.85710	75.42751	7.33454	6.61480	8.61585	5.95649	Dr. Anthony Howard	8.80653	1.00000	39.38133	8.50645	yes	divoced	50.03828	9.19692
1788	70.23157	240-81-5304	9.33046	12.74515	10.64322	2.45588	6.84055		Rhonda Peterson	8.27128	1.00000	52.21709	8.02636	no	divoced	42.90092	8.65391
1789	91.41677	028-53-2812	5.69888	82.83556	4.90807	19.12704	9.69245	7.88349	Wanda Jones	10.27515	1.00000	72.94494	12.14008	yes	widowed	39.70745	6.82673
1790	54.24279	618-49-3990	4.86862	52.29618	6.20536	4.79927	7.91892	9.22584	Dr. Frederick Hopkins	10.34632	1.00000	44.40879	8.61542	no	married	52.89231	6.30590
1791	82.50610	400-87-2069	7.46227	63.71452	3.43285	2.11818	6.58090	8.28793	Thomas Daniels	8.58278	1.00000	26.67490	10.12905	no	married	39.07859	7.71527
1792	92.56183	873-19-5984	10.57337	34.09736	8.17079	4.56700	7.95486	9.54458	Edward Drake	8.99252	1.00000	63.85137	5.87990	no	separated	70.81582	8.05490
1793	78.54966	691-80-1954	4.98004	55.02145	8.02528	1.98544	6.54804	9.50902	Ronald Robertson	8.05408	1.00000	38.99669	7.49295	Y	divoced	42.76522	8.15614
1794	98.43990	695-96-2504	8.55058	23.71365	5.80760	1.89332	6.61728	8.77213	Kevin Friedman	9.11261	0.00000	64.48854	8.33316	yes	divoced	51.11910	7.33156
1795	16.05763	813-72-1028	7.06795	80.37888	6.55479	1.95345	7.50081	7.24056	Alexis Bryant	8.42715	1.00000	67.68663	9.05291	yes	divoced	41.26457	8.39267
1796	62.67664	743-95-4412	6.10640	83.77232	9.20271	4.32130	7.85172	8.70988	Dr. Anthony Howard	9.54930	1.00000	33.90066	8.80108	N	nop	52.41410	7.70339
1797	37.51610	341-08-5607	7.49151	63.52736	5.11864	1.92497	6.88472	8.11845	Tony Bell	9.47101	1.00000	52.91280	10.22516	no	widowed	67.21360	7.14718
1798	11.55685	488-64-7057	7.77011	56.66897	6.17364	5.19594	8.20677	6.76688	Bryan Mcconnell	10.25654	0.00000	50.87082	9.32163	yes	single	40.59887	5.76718
1799	22.73116	208-70-4551	9.61837	12.25153	8.17414	4.22231	8.10313	7.68457	Nicholas Anderson	8.41043	1.00000	56.82661	5.98655	no	married	53.66363	8.70124
1800	45.21772	707-78-4585	10.63106	35.50177	11.53262	4.80244	8.01467	7.98922	Christian Burns	9.97101	1.00000	56.06536	7.64971	yes	single	67.56391	9.11506
1801	83.58240	895-11-6449	9.82659	18.15818	9.69634	3.63377	7.56746	7.56767	Amanda Nelson	8.34080	1.00000	56.55358	7.78861	Y	divoced	53.80490	7.49911
1802	82.16529	810-19-6404	7.90121	46.83804	4.43336	1.22110	6.37431	7.40490	Paul Allison	9.16976	0.00000	46.34804	7.62164	no	separated	39.28722	7.86894
1803	112.75568	413-59-8222	11.67785	70.59654	8.62063	2.89462	7.04405	5.83406	Christopher King	5.56308	0.00000	45.82165	9.36960	no	widowed	81.32590	7.45251
1804	65.12154	385-01-9238	6.79146	86.42437	5.31760	2.39923	6.51716	8.09361	Scott Parrish	7.05847	0.00000	60.36698	8.40998	no	divoced	76.25074	8.12151
1805	35.55441	132-50-9455	10.04057	22.57187	9.79733	7.46243	8.64817	7.33581	Lauren Harris	7.94312	0.00000	64.62119	10.33155	no	married	42.00593	6.88536
1806	75.28670	734-45-0070	8.53799	25.41280	10.37510	5.41623	8.28660	6.92719	Susan Watkins	8.67446	1.00000	34.14302	7.75614	no	single	63.46216	8.88090
1807	79.14317	168-53-6461	11.10170	52.12650	7.32606	1.13857	5.74445	8.28655	Michael Mathews	8.31526	1.00000	63.98375	4.46877	Y	married	39.28563	6.83211
1808	135.79270	242-49-1333	5.65081	83.60103	6.02287	2.60186	7.69924	6.66097	Gina Walker	9.92540	1.00000	46.72700	9.02583	no	nop	65.03963	8.02973
1809	8.76432	831-13-4451	7.60992	61.33349	4.43180	1.69607		7.04061	Donald Joyce	10.13320	0.00000	14.16596	7.91657	no	nop	50.04862	6.18494
1810	35.90930	568-15-2219	9.58924	15.94611	6.60475	4.03138	7.54318	8.39378	Jack Villarreal	7.69314	1.00000	51.94894	5.41786	yes	widowed	52.68331	8.12361
1811	56.39903	592-70-0214	12.28989	91.23997	8.22703	2.47180	7.22110	9.42954	Andrew White	8.28518	1.00000	61.40822	5.47227	Y	married	43.41004	8.29719
1812	82.80940	165-08-5011	9.65681	20.11211	7.88135	5.03305	7.85587	6.05860	Steven Knight	7.02103	1.00000	72.86177	6.00809	no	widowed	49.85987	7.69325
1813	80.40185	530-54-5651	6.13191	89.65256	6.80611	2.32192	6.37246	6.16349	Eric Jones	8.36690	1.00000	60.68995	8.79443	no	separated	37.80349	6.65446
1814	65.11069	259-14-1507	4.82356	53.51375	8.25440	3.58708	7.77417	7.46130	Collin Martinez	7.28960	1.00000	58.29040	8.70927	Y	nop	36.76465	8.73277
1815	93.76894	074-09-0274	10.14843	18.39988	8.67218	17.90621	9.58876	9.22290	Brandon Spencer	7.48580	0.00000	60.52094	9.71585	N	widowed	68.68633	8.88986
1816	51.29124	140-09-7270	7.94322	48.19767	4.68553	2.10920	7.28049	7.30577	Wendy Gonzales	7.92172	1.00000	32.65863	8.11102	no	divoced	30.36674	6.84852
1817	45.66826	745-64-9583	7.49898	64.19994	9.95201	9.72740	8.96928	8.12749	Benjamin Gardner	8.67616	1.00000	46.85826	6.64482	no	divoced	54.03487	5.72923
1818	65.76319	099-84-8905	5.47387	71.75788	9.27996	1.73629	6.16884	8.07557	Joshua Martinez	8.45643	1.00000	46.32214	7.11718	yes	widowed	37.15630	8.23176
1819	50.20368	301-05-1128	7.87726	47.00772	7.23800	2.09575	6.20233	9.56157	Allen Freeman	6.56436	0.00000	61.49102	8.96951	no	married	44.28190	8.04441
1820	1.99010	773-38-4376	9.47004	8.77806	10.53869	2.91100	7.22808	7.18505	Matthew Williams	10.57054	1.00000	65.45838	7.18293	no	widowed	33.56175	7.51117
1821	76.45552	018-82-5551	9.77109	16.17336	4.24893	6.64003	8.42475	4.58556	Brian Wilson	6.04587	1.00000	45.74372	8.92424	no	married	45.45229	7.92858
1822	73.18491	404-83-4886	5.38328	73.98898	4.79871	6.04032	8.25639	7.72471	Kyle Marsh	5.95275	0.00000	59.67983	8.62887	yes	married	47.15199	8.29085
1823	78.05744	181-95-6942	8.32783	36.25075	10.64404	37.54879	10.35596	7.36718	Jessica Stark	9.28132	1.00000	42.59042	7.55382	Y	single	62.75073	6.63432
1824	20.86990	118-62-3792	6.82686	78.22403	6.60086	2.30431	6.95012	8.23952	Kevin Davis	6.96894	0.00000	50.25241	8.97332	Y	divoced	46.62064	6.75280
1825	68.21347	752-79-4453	6.20439	79.90364	6.40444	9.13910	8.82472	8.27471	Brittany Greene	5.42097	0.00000	56.69714	9.14499	N	divoced	55.68420	8.30555
1826	76.56963	413-49-4035	10.34425	28.19912	5.76545	5.17416	8.05092	6.60893	Robin Cowan	6.31420	0.00000	68.23159	7.33028	no	separated	76.14159	7.27345
1827	105.65315	165-88-3166	6.42270	89.80869	8.12709	1.87686	7.06215	6.47798	James Key	10.08433	1.00000	47.75586	6.54442	yes	divoced	45.55170	7.82204
1828	73.45376	219-72-2282	3.86397	25.70610	9.38930	3.61742	7.54440	7.06209	Scott Daniel	8.21770	1.00000	43.68451	6.84944	no	separated	63.50088	8.88157
1829	60.01899	481-06-5385	6.16221	86.08047	6.18174	1.84255	5.93136	6.27750	Joann Donovan	9.22636	1.00000	48.80376	8.30573	no	nop	56.35592	6.39767
1830	39.11522	580-09-5078	6.91929		7.95998	8.15344	8.70123	5.41144	George Butler	9.93315	1.00000	56.13713	6.06855	yes	married	54.36299	6.98993
1831	93.97649	552-40-1468	8.90643	18.56301	7.41752	1.87128	5.91340	7.81996	Patricia Marks	9.27997	0.00000	61.58313	9.43958	Y	divoced	33.74102	8.36775
1832	103.36997	212-95-1144	3.71566	19.76430	7.62491	3.61640	7.68647	7.44914	Heather Hicks	10.26288	1.00000	45.83464	8.92002	Y	married	76.12722	8.20824
1833	65.66212	428-13-6650	7.95402	46.90753	7.97980	8.53800	8.84989	7.95031	Kelsey Chambers	7.55605	1.00000	43.21542	6.08417	yes	divoced	58.10098	7.49118
1834	53.65209	504-29-6555	5.29251	68.77040	7.14635	4.42025	7.99651	8.35220	Angela Crawford	9.73130	1.00000	37.30829	9.36610	no	nop	50.74094	6.68775
1835	104.39663	016-39-7911	7.66043	53.01868	6.86940	3.69304	7.40029	9.11954	Nicholas Moore	5.95129	0.00000	36.50587	8.69513	no	single	52.70768	7.29841
1836	40.13924	308-91-6758	6.10894	83.79820	6.30805	5.51321	8.20481	8.01301	Mark Hull	9.12904	0.00000	39.24626	8.79839	no	married	46.79892	8.21465
1837	59.09984	334-68-1845	5.94253	94.11644	4.04223	4.04179	7.97569	10.11037	Donald Welch	4.60084	0.00000	40.00592	8.50681	Y	married	37.91209	7.69070
1838	81.03936	288-93-4165	8.60459	19.40542	7.10623	4.05247	7.90475	8.36983	Craig House	10.10571	0.00000	83.21878	9.97263	yes	separated	34.18773	7.01938
1839	42.44056	151-19-3480	9.34176	12.30923	9.10389	3.26607	7.36461	6.42399	Sarah Hernandez	8.56356	1.00000	54.96899	7.15756	N	divoced	61.07987	7.27022
1840	80.43146	030-85-5321	7.75971	51.56459	8.90243	2.70111	7.94420	7.13999	Nathan Gray	6.05308	0.00000	51.45151	9.09462	no	separated	47.95715	7.49705
1841	42.29900	624-55-3864	6.59504	88.49327	7.92657	3.69695	7.15169	7.82016	Robert Anderson	7.55692	0.00000	63.86578	9.22238	no	single	43.64588	7.19770
1842	36.10753	626-02-7394	12.00704	72.13495	6.71168	6.11223	8.36957	9.12302	Julie Ward	5.88841	1.00000	48.28524	5.17752	no	single	43.08787	9.25697
1843	128.32643	847-20-5589	8.01195	45.22892	8.85714	3.64134	7.24704	7.85409	Johnathan Smith	7.99986	0.00000	53.09193	8.95275	yes	divoced	47.27313	8.12514
1844	51.01256	387-09-8534	5.98673	80.46980	5.68936	1.92468	6.73548	7.30158	Eric Ward	13.41269	0.00000	65.41549	10.34288	no	married	32.53004	6.66124
1845	13.39399	732-81-8892	7.55041	63.04791	10.15103	1.93850	6.59797	6.02620	Kevin Waller	8.53880	1.00000	78.29458	7.06301	yes	married	38.07452	5.29813
1846	77.94774	887-70-9485	8.39770	33.68263	4.87377	5.36069	7.76784	8.73133	Dr. David Whitaker	8.69669	0.00000	55.27224	7.74798	yes	divoced	49.35022	7.62594
1847	42.13078	895-86-2652	8.93159	20.90699	9.81675	7.08976	8.53918	7.73152	Edward Brady	11.50002	1.00000	35.27312	7.23546	Y	divoced	45.53357	8.15458
1848	50.44840	273-48-8160	8.37950	31.82020	2.85941	3.25823	7.47476	9.02420	Maria Sullivan	9.03051	1.00000	51.91056	9.26646	yes	nop	28.76653	6.86698
1849	105.43051	274-18-6097	7.80130	48.71032	7.91388	9.45495	8.85169	7.83937	Belinda Boone	10.84321	0.00000	62.31253	9.86734	no	separated	46.35868	10.21408
1850	70.70140	095-59-2085	9.34594	15.91278	5.91409	8.26473	8.60236	7.77014	Thomas Gilbert	7.50109	0.00000	63.72916	7.80615	Y	widowed	54.27494	4.79340
1851	44.14386	817-43-4405	8.68590	25.72001	8.39164	3.77317	7.45993	9.48096	Karen Watts	8.69699	1.00000	41.31899	6.17484	no	married	63.15280	8.32555
1852	10.87454	279-19-3776	5.20890	68.35198	7.03761	0.98565	6.23299	7.29277	April Rodgers	9.28205	1.00000	32.99327	9.69242	no	divoced	40.27606	6.82946
1853	29.02163	329-21-8009	4.57488	44.75238	7.53747	1.50359	6.42048	6.59791	Michael Washington	8.55975	1.00000	55.40356	8.84788	yes	single	45.11304	10.12391
1854	23.65444	318-51-3928	7.48006	61.26591	8.78552	1.84341	6.84628	8.19685	Connie Burns	10.91256	1.00000	58.48106	5.06007	no	married	53.77750	7.51904
1855	78.89708	759-56-9303	7.79869	44.11900	8.20369	2.52581	6.63855	8.43833	Robert Bowman	8.83920	1.00000	29.41450	6.62939	Y	divoced	39.02366	7.64652
1856	53.70957	129-33-7352	8.61289	29.23970	9.21811	5.10332	8.23576	8.97073	Michael Reeves	8.98175	1.00000	58.18785	7.16250	N	separated	55.18870	6.11333
1857	62.70968	554-61-8191	5.10847	66.42290	7.02041	2.81735	7.53404	9.00939	Michael Russell	9.15582	1.00000	65.98036	7.69618	yes	single	27.89217	7.04311
1858	105.20803	649-79-3466	9.16145	11.33625	7.88300	3.94355	7.92455	7.01739	Anna Smith	9.85803	1.00000	49.35473	5.18813	no	married	44.54868	7.67980
1859	75.76129	289-89-6284	9.39167	15.36467	9.86707	2.42876	6.58484	7.17117	Spencer Robinson	10.60246	1.00000	62.37863	6.64795	Y	married	54.28412	9.95569
1860	112.35446	586-35-8695	7.03043	74.57205	5.74778	3.16517	6.31033	7.67493	Catherine Kemp	6.68560	1.00000	62.48829	6.95756	N	divoced	35.29883	7.91896
1861	94.95525	406-63-1874	7.84603	45.49451	5.38788	2.37697	7.26597	6.90880	Ashley Suarez	9.83529	0.00000	38.97752	8.67484	Y	widowed	32.83540	6.81544
1862	62.50250	425-01-6426	5.44492	70.15113	7.29379	4.64016	7.94490	7.06681	Heather Stevens	10.95070	1.00000	85.49784	10.12326	no	single	67.16620	7.54137
1863	65.37212	376-35-2855	8.14516	44.75092	5.43896	3.04181	7.48671	8.90035	Belinda Bauer	7.97783	1.00000	47.31376	9.09445	Y	married	43.56408	5.49998
1864	70.84233	753-78-9450	7.73684	55.38383	5.92514	1.74698	6.36107	7.74786	Denise Thompson	8.54193	1.00000	35.45124	11.46269	no	nop	36.58770	7.39161
1865	167.66173	428-13-6650	8.36077	32.41424	6.88613	8.96288	8.80721	6.78924	Kelsey Chambers	9.77928	0.00000	52.58373	9.19308	no	divoced	52.00555	9.34524
1866	86.37782	227-12-5133	8.75131	13.50657	9.40286	3.52430	7.64230	9.24166	Erik Stephenson	8.82743	1.00000	62.30295	6.41274	yes	single	23.48627	7.53344
1867	53.91700	234-53-2870	7.32067	73.01878	6.45936	4.47913	8.15639	8.39764	Aaron Delacruz	9.17205	1.00000	61.53482	8.10124	N	separated	83.01771	7.32300
1868	94.61265	728-82-2959	9.11557	8.28090	7.89900	11.47134	9.09182	8.38329	Margaret Phillips	7.45048	0.00000	47.45423	8.48874	no	married	37.97717	8.30778
1869	64.02058	403-84-5779	5.39214	74.30274	5.35486	2.85496	7.87452	7.88997	Joseph Garza	7.50043	0.00000	43.56489	8.53117	no	nop	45.96438	7.59794
1870	88.94003	583-13-1889	9.03119	15.43774	8.99578	5.37954	8.04517	7.33621	Mrs. Sarah Ramirez	7.62222	1.00000	93.85824	7.37714	Y	single	22.89599	5.44557
1871	64.63759	183-60-4385	8.48608	35.55555	9.37986	4.67880	7.93300	6.84277	Kimberly Kennedy	5.71936	1.00000	43.08432	7.71397	yes	married	41.13534	7.30225
